time_s,fps,process_ms,nodes,objects,orphans,missions,trade_missions,ships,workers
2970.0,60.0,18.80,50,1977,2,0,0,3,15
2971.0,60.0,18.57,50,1977,2,0,0,3,15
2972.0,60.0,20.91,50,1977,2,0,0,3,15
2973.0,60.0,21.09,50,1977,2,0,0,3,15
2974.1,60.0,18.66,50,1977,2,0,0,3,15
2975.1,60.0,19.77,50,1977,2,0,0,3,15
2976.1,60.0,19.41,50,1977,2,0,0,3,15
2977.1,60.0,20.73,50,1977,2,0,0,3,15
2978.1,60.0,20.76,50,1977,2,0,0,3,15
2979.1,60.0,19.05,50,1977,2,0,0,3,15
2980.2,60.0,19.90,50,1977,2,0,0,3,15
2981.2,60.0,21.35,50,1977,2,0,0,3,15
2982.2,60.0,19.03,50,1977,2,0,0,3,15
2983.2,60.0,18.96,50,1977,2,0,0,3,15
2984.2,60.0,20.66,50,1977,2,0,0,3,15
2985.2,60.0,20.22,50,1977,2,0,0,3,15
2986.3,60.0,20.21,50,1977,2,0,0,3,15
2987.3,60.0,18.28,50,1977,2,0,0,3,15
2988.3,60.0,19.36,50,1977,2,0,0,3,15
2989.3,60.0,18.45,50,1977,2,0,0,3,15
2990.3,59.0,30.18,50,1977,2,0,0,3,15
2991.4,60.0,18.61,50,1977,2,0,0,3,15
2992.4,60.0,18.91,50,1977,2,0,0,3,15
2993.4,60.0,18.58,50,1977,2,0,0,3,15
2994.4,60.0,19.18,50,1977,2,0,0,3,15
2995.4,60.0,19.08,50,1977,2,0,0,3,15
2996.4,60.0,18.34,50,1977,2,0,0,3,15
2997.5,60.0,18.41,50,1977,2,0,0,3,15
2998.5,60.0,18.16,50,1977,2,0,0,3,15
2999.5,60.0,20.04,50,1977,2,0,0,3,15
3000.5,60.0,18.85,50,1977,2,0,0,3,15
3001.5,60.0,17.90,50,1977,2,0,0,3,15
3002.5,60.0,18.79,50,1977,2,0,0,3,15
3003.6,60.0,18.33,50,1977,2,0,0,3,15
3004.6,60.0,18.29,50,1977,2,0,0,3,15
3005.6,60.0,18.06,50,1977,2,0,0,3,15
3006.6,60.0,18.79,50,1977,2,0,0,3,15
3007.6,60.0,20.87,50,1977,2,0,0,3,15
3008.6,60.0,18.72,50,1977,2,0,0,3,15
3009.7,60.0,18.55,50,1977,2,0,0,3,15
3010.7,60.0,19.22,50,1977,2,0,0,3,15
3011.7,60.0,18.35,50,1977,2,0,0,3,15
3012.7,60.0,18.48,50,1977,2,0,0,3,15
3013.7,60.0,18.24,50,1977,2,0,0,3,15
3014.7,60.0,20.40,50,1977,2,0,0,3,15
3015.8,60.0,18.17,50,1977,2,0,0,3,15
3016.8,60.0,18.33,50,1977,2,0,0,3,15
3017.8,60.0,17.90,50,1977,2,0,0,3,15
3018.8,59.0,32.16,50,1977,2,0,0,3,15
3019.8,60.0,19.51,50,1977,2,0,0,3,15
3020.9,60.0,18.59,50,1977,2,0,0,3,15
3021.9,60.0,18.06,50,1977,2,0,0,3,15
3022.9,60.0,18.11,50,1977,2,0,0,3,15
3023.9,60.0,19.03,50,1977,2,0,0,3,15
3024.9,60.0,18.16,50,1977,2,0,0,3,15
3025.9,60.0,21.95,50,1977,2,0,0,3,15
3027.0,60.0,18.97,50,1977,2,0,0,3,15
3028.0,60.0,18.35,50,1977,2,0,0,3,15
3029.0,60.0,19.18,50,1977,2,0,0,3,15
3030.0,60.0,18.31,50,1977,2,0,0,3,15
3031.0,60.0,18.45,50,1977,2,0,0,3,15
3032.0,60.0,18.18,50,1977,2,0,0,3,15
3033.1,60.0,24.69,50,1977,2,0,0,3,15
3034.1,60.0,18.58,50,1977,2,0,0,3,15
3035.1,59.0,32.13,50,1977,2,0,0,3,15
3036.1,60.0,22.00,50,1977,2,0,0,3,15
3037.1,60.0,19.20,50,1977,2,0,0,3,15
3038.2,60.0,18.79,50,1977,2,0,0,3,15
3039.2,59.0,33.31,50,1977,2,0,0,3,15
3040.2,60.0,19.69,50,1977,2,0,0,3,15
3041.2,60.0,20.41,50,1977,2,0,0,3,15
3042.2,60.0,21.58,50,1977,2,0,0,3,15
3043.3,60.0,20.04,50,1977,2,0,0,3,15
3044.3,60.0,19.11,50,1977,2,0,0,3,15
3045.3,60.0,19.35,50,1977,2,0,0,3,15
3046.3,60.0,20.37,50,1977,2,0,0,3,15
3047.3,60.0,21.19,50,1977,2,0,0,3,15
3048.3,60.0,19.21,50,1977,2,0,0,3,15
3049.4,60.0,19.94,50,1977,2,0,0,3,15
3050.4,60.0,21.41,50,1977,2,0,0,3,15
3051.4,60.0,19.36,50,1977,2,0,0,3,15
3052.4,60.0,22.23,50,1977,2,0,0,3,15
3053.4,60.0,19.84,50,1977,2,0,0,3,15
3054.4,60.0,20.37,50,1977,2,0,0,3,15
3055.5,60.0,19.10,50,1977,2,0,0,3,15
3056.5,60.0,20.37,50,1977,2,0,0,3,15
3057.5,60.0,20.26,50,1977,2,0,0,3,15
3058.5,60.0,19.04,50,1977,2,0,0,3,15
3059.5,60.0,18.25,50,1977,2,0,0,3,15
3060.5,60.0,20.07,50,1977,2,0,0,3,15
3061.6,60.0,20.34,50,1977,2,0,0,3,15
3062.6,60.0,19.58,50,1977,2,0,0,3,15
3063.6,60.0,20.38,50,1977,2,0,0,3,15
3064.6,60.0,19.12,50,1977,2,0,0,3,15
3065.6,60.0,18.90,50,1977,2,0,0,3,15
3066.6,60.0,21.07,50,1977,2,0,0,3,15
3067.7,60.0,21.29,50,1977,2,0,0,3,15
3068.7,60.0,17.98,50,1977,2,0,0,3,15
3069.7,60.0,20.76,50,1977,2,0,0,3,15
3070.7,60.0,18.50,50,1977,2,0,0,3,15
3071.7,60.0,20.09,50,1977,2,0,0,3,15
3072.7,60.0,19.48,50,1977,2,0,0,3,15
3073.8,60.0,21.20,50,1977,2,0,0,3,15
3074.8,60.0,18.98,50,1977,2,0,0,3,15
3075.8,60.0,19.98,50,1977,2,0,0,3,15
3076.8,60.0,22.87,50,1977,2,0,0,3,15
3077.8,60.0,20.18,50,1977,2,0,0,3,15
3078.8,60.0,19.78,50,1977,2,0,0,3,15
3079.9,60.0,19.98,50,1977,2,0,0,3,15
3080.9,60.0,19.35,50,1977,2,0,0,3,15
3081.9,60.0,19.13,50,1977,2,0,0,3,15
3082.9,60.0,18.93,50,1977,2,0,0,3,15
3083.9,60.0,19.43,50,1977,2,0,0,3,15
3084.9,60.0,19.66,50,1977,2,0,0,3,15
3086.0,60.0,19.58,50,1977,2,0,0,3,15
3087.0,60.0,23.12,50,1977,2,0,0,3,15
3088.0,60.0,21.02,50,1977,2,0,0,3,15
3089.0,60.0,20.55,50,1977,2,0,0,3,15
3090.0,60.0,20.66,50,1977,2,0,0,3,15
3091.0,60.0,20.00,50,1977,2,0,0,3,15
3092.1,60.0,20.94,50,1977,2,0,0,3,15
3093.1,60.0,19.51,50,1977,2,0,0,3,15
3094.1,60.0,21.23,50,1977,2,0,0,3,15
3095.1,60.0,19.61,50,1977,2,0,0,3,15
3096.1,60.0,20.38,50,1977,2,0,0,3,15
3097.1,60.0,18.36,50,1977,2,0,0,3,15
3098.2,60.0,19.55,50,1977,2,0,0,3,15
3099.2,60.0,19.48,50,1977,2,0,0,3,15
3100.2,60.0,18.96,50,1977,2,0,0,3,15
3101.2,60.0,20.58,50,1977,2,0,0,3,15
3102.2,60.0,20.07,50,1977,2,0,0,3,15
3103.2,60.0,20.39,50,1977,2,0,0,3,15
3104.3,60.0,21.34,50,1977,2,0,0,3,15
3105.3,60.0,18.44,50,1977,2,0,0,3,15
3106.3,60.0,20.20,50,1977,2,0,0,3,15
3107.3,60.0,19.08,50,1977,2,0,0,3,15
3108.3,60.0,20.69,50,1977,2,0,0,3,15
3109.3,59.0,26.92,50,1977,2,0,0,3,15
3110.3,60.0,22.27,50,1977,2,0,0,3,15
3111.3,60.0,19.60,50,1977,2,0,0,3,15
3112.3,60.0,18.30,50,1977,2,0,0,3,15
3113.3,60.0,19.66,50,1977,2,0,0,3,15
3114.3,60.0,20.03,50,1977,2,0,0,3,15
3115.3,59.0,34.99,50,1977,2,0,0,3,15
3116.3,60.0,19.81,50,1977,2,0,0,3,15
3117.3,60.0,21.04,50,1977,2,0,0,3,15
3118.3,60.0,20.22,50,1977,2,0,0,3,15
3119.3,60.0,21.56,50,1977,2,0,0,3,15
3120.3,60.0,19.05,50,1977,2,0,0,3,15
3121.3,60.0,19.69,50,1977,2,0,0,3,15
3122.3,60.0,19.54,50,1977,2,0,0,3,15
3123.3,60.0,19.90,50,1977,2,0,0,3,15
3124.3,60.0,20.15,50,1977,2,0,0,3,15
3125.3,60.0,18.90,50,1977,2,0,0,3,15
3126.3,60.0,20.55,50,1977,2,0,0,3,15
3127.3,60.0,19.54,50,1977,2,0,0,3,15
3128.3,60.0,20.93,50,1977,2,0,0,3,15
3129.3,60.0,20.34,50,1977,2,0,0,3,15
3130.3,60.0,20.80,50,1977,2,0,0,3,15
3131.3,60.0,18.89,50,1977,2,0,0,3,15
3132.3,60.0,19.28,50,1977,2,0,0,3,15
3133.3,60.0,19.84,50,1977,2,0,0,3,15
3134.3,60.0,19.36,50,1977,2,0,0,3,15
3135.3,60.0,21.40,50,1977,2,0,0,3,15
3136.3,60.0,20.15,50,1977,2,0,0,3,15
3137.3,60.0,19.15,50,1977,2,0,0,3,15
3138.3,60.0,19.27,50,1977,2,0,0,3,15
3139.3,60.0,19.66,50,1977,2,0,0,3,15
3140.3,60.0,18.71,50,1977,2,0,0,3,15
3141.3,60.0,19.31,50,1977,2,0,0,3,15
3142.3,60.0,19.45,50,1977,2,0,0,3,15
3143.3,60.0,19.15,50,1977,2,0,0,3,15
3144.3,60.0,20.43,50,1977,2,0,0,3,15
3145.3,60.0,18.96,50,1977,2,0,0,3,15
3146.3,60.0,21.50,50,1977,2,0,0,3,15
3147.3,60.0,19.57,50,1977,2,0,0,3,15
3148.3,60.0,20.65,50,1977,2,0,0,3,15
3149.3,60.0,19.12,50,1977,2,0,0,3,15
3150.3,60.0,20.48,50,1977,2,0,0,3,15
3151.3,60.0,20.74,50,1977,2,0,0,3,15
3152.3,60.0,19.78,50,1977,2,0,0,3,15
3153.3,60.0,21.45,50,1977,2,0,0,3,15
3154.3,60.0,21.47,50,1977,2,0,0,3,15
3155.3,60.0,20.40,50,1977,2,0,0,3,15
3156.3,60.0,19.01,50,1977,2,0,0,3,15
3157.3,60.0,18.88,50,1977,2,0,0,3,15
3158.3,60.0,20.41,50,1977,2,0,0,3,15
3159.3,60.0,19.29,50,1977,2,0,0,3,15
3160.3,60.0,19.19,50,1977,2,0,0,3,15
3161.3,60.0,21.57,50,1977,2,0,0,3,15
3162.3,60.0,20.82,50,1977,2,0,0,3,15
3163.3,60.0,20.28,50,1977,2,0,0,3,15
3164.3,60.0,20.14,50,1977,2,0,0,3,15
3165.3,60.0,18.18,50,1977,2,0,0,3,15
3166.3,60.0,20.69,50,1977,2,0,0,3,15
3167.3,60.0,18.15,50,1977,2,0,0,3,15
3168.3,60.0,19.48,50,1977,2,0,0,3,15
3169.3,60.0,18.76,50,1977,2,0,0,3,15
3170.3,60.0,20.17,50,1977,2,0,0,3,15
3171.3,60.0,18.16,50,1977,2,0,0,3,15
3172.3,60.0,18.88,50,1977,2,0,0,3,15
3173.3,60.0,20.06,50,1977,2,0,0,3,15
3174.3,60.0,18.59,50,1977,2,0,0,3,15
3175.3,60.0,22.73,50,1977,2,0,0,3,15
3176.3,60.0,20.44,50,1977,2,0,0,3,15
3177.3,60.0,19.74,50,1977,2,0,0,3,15
3178.3,60.0,19.93,50,1977,2,0,0,3,15
3179.3,60.0,19.94,50,1977,2,0,0,3,15
3180.3,60.0,18.68,50,1977,2,0,0,3,15
3181.3,60.0,18.67,50,1977,2,0,0,3,15
3182.3,60.0,20.34,50,1977,2,0,0,3,15
3183.3,60.0,18.75,50,1977,2,0,0,3,15
3184.3,60.0,21.01,50,1977,2,0,0,3,15
3185.3,60.0,18.30,50,1977,2,0,0,3,15
3186.3,60.0,20.37,50,1977,2,0,0,3,15
3187.3,60.0,22.26,50,1977,2,0,0,3,15
3188.3,60.0,17.86,50,1977,2,0,0,3,15
3189.3,60.0,19.53,50,1977,2,0,0,3,15
3190.3,60.0,19.80,50,1977,2,0,0,3,15
3191.3,60.0,18.59,50,1977,2,0,0,3,15
3192.3,60.0,18.85,50,1977,2,0,0,3,15
3193.3,60.0,19.03,50,1977,2,0,0,3,15
3194.3,60.0,20.59,50,1977,2,0,0,3,15
3195.3,60.0,22.41,50,1977,2,0,0,3,15
3196.3,60.0,19.27,50,1977,2,0,0,3,15
3197.3,60.0,21.16,50,1977,2,0,0,3,15
3198.3,60.0,19.61,50,1977,2,0,0,3,15
3199.3,60.0,21.51,50,1977,2,0,0,3,15
3200.3,60.0,19.95,50,1977,2,0,0,3,15
3201.3,60.0,18.47,50,1977,2,0,0,3,15
3202.3,60.0,18.76,50,1977,2,0,0,3,15
3203.3,60.0,20.01,50,1977,2,0,0,3,15
3204.3,60.0,20.65,50,1977,2,0,0,3,15
3205.3,60.0,19.49,50,1977,2,0,0,3,15
3206.3,60.0,20.29,50,1977,2,0,0,3,15
3207.3,60.0,19.88,50,1977,2,0,0,3,15
3208.3,60.0,20.07,50,1977,2,0,0,3,15
3209.3,60.0,19.68,50,1977,2,0,0,3,15
3210.3,60.0,20.37,50,1977,2,0,0,3,15
3211.3,60.0,19.41,50,1977,2,0,0,3,15
3212.3,60.0,19.51,50,1977,2,0,0,3,15
3213.3,60.0,22.03,50,1977,2,0,0,3,15
3214.3,60.0,19.20,50,1977,2,0,0,3,15
3215.3,60.0,20.18,50,1977,2,0,0,3,15
3216.3,60.0,19.86,50,1977,2,0,0,3,15
3217.3,60.0,20.26,50,1977,2,0,0,3,15
3218.3,60.0,20.91,50,1977,2,0,0,3,15
3219.3,60.0,19.31,50,1977,2,0,0,3,15
3220.3,60.0,19.58,50,1977,2,0,0,3,15
3221.3,60.0,20.20,50,1977,2,0,0,3,15
3222.3,60.0,20.28,50,1977,2,0,0,3,15
3223.3,60.0,19.70,50,1977,2,0,0,3,15
3224.3,60.0,21.41,50,1977,2,0,0,3,15
3225.3,60.0,20.57,50,1977,2,0,0,3,15
3226.3,60.0,20.01,50,1977,2,0,0,3,15
3227.3,60.0,19.68,50,1977,2,0,0,3,15
3228.3,60.0,21.93,50,1977,2,0,0,3,15
3229.3,60.0,19.13,50,1977,2,0,0,3,15
3230.3,60.0,20.87,50,1977,2,0,0,3,15
3231.3,60.0,19.46,50,1977,2,0,0,3,15
3232.3,60.0,20.20,50,1977,2,0,0,3,15
3233.3,60.0,20.57,50,1977,2,0,0,3,15
3234.3,60.0,20.24,50,1977,2,0,0,3,15
3235.3,60.0,19.94,50,1977,2,0,0,3,15
3236.3,60.0,20.10,50,1977,2,0,0,3,15
3237.3,60.0,19.14,50,1977,2,0,0,3,15
3238.3,60.0,18.68,50,1977,2,0,0,3,15
3239.3,60.0,21.44,50,1977,2,0,0,3,15
3240.3,60.0,20.66,50,1977,2,0,0,3,15
3241.3,60.0,18.76,50,1977,2,0,0,3,15
3242.3,60.0,19.90,50,1977,2,0,0,3,15
3243.3,60.0,18.74,50,1977,2,0,0,3,15
3244.3,60.0,25.10,50,1977,2,0,0,3,15
3245.3,60.0,19.17,50,1977,2,0,0,3,15
3246.3,60.0,19.03,50,1977,2,0,0,3,15
3247.3,60.0,20.78,50,1977,2,0,0,3,15
3248.3,60.0,19.67,50,1977,2,0,0,3,15
3249.3,60.0,18.14,50,1977,2,0,0,3,15
3250.3,60.0,20.94,50,1977,2,0,0,3,15
3251.3,60.0,20.51,50,1977,2,0,0,3,15
3252.3,60.0,19.51,50,1977,2,0,0,3,15
3253.3,60.0,20.12,50,1977,2,0,0,3,15
3254.3,60.0,21.62,50,1977,2,0,0,3,15
3255.3,60.0,20.19,50,1977,2,0,0,3,15
3256.3,60.0,18.04,50,1977,2,0,0,3,15
3257.3,60.0,18.51,50,1977,2,0,0,3,15
3258.3,60.0,20.09,50,1977,2,0,0,3,15
3259.3,60.0,20.50,50,1977,2,0,0,3,15
3260.3,60.0,20.71,50,1977,2,0,0,3,15
3261.3,60.0,18.85,50,1977,2,0,0,3,15
3262.3,60.0,19.93,50,1977,2,0,0,3,15
3263.3,60.0,20.23,50,1977,2,0,0,3,15
3264.3,60.0,19.04,50,1977,2,0,0,3,15
3265.3,60.0,18.28,50,1977,2,0,0,3,15
3266.3,60.0,18.21,50,1977,2,0,0,3,15
3267.3,60.0,18.74,50,1977,2,0,0,3,15
3268.3,60.0,18.42,50,1977,2,0,0,3,15
3269.3,60.0,18.92,50,1977,2,0,0,3,15
3270.3,60.0,19.55,50,1977,2,0,0,3,15
3271.3,60.0,20.36,50,1977,2,0,0,3,15
3272.3,60.0,19.51,50,1977,2,0,0,3,15
3273.3,60.0,21.35,50,1977,2,0,0,3,15
3274.3,60.0,18.27,50,1977,2,0,0,3,15
3275.3,60.0,18.79,50,1977,2,0,0,3,15
3276.3,60.0,18.07,50,1977,2,0,0,3,15
3277.3,60.0,18.91,50,1977,2,0,0,3,15
3278.3,60.0,18.20,50,1977,2,0,0,3,15
3279.3,60.0,18.23,50,1977,2,0,0,3,15
3280.3,60.0,18.55,50,1977,2,0,0,3,15
3281.3,60.0,18.69,50,1977,2,0,0,3,15
3282.3,60.0,21.37,50,1977,2,0,0,3,15
3283.3,60.0,18.60,50,1977,2,0,0,3,15
3284.3,60.0,18.52,50,1977,2,0,0,3,15
3285.3,60.0,18.36,50,1977,2,0,0,3,15
3286.3,60.0,18.95,50,1977,2,0,0,3,15
3287.4,59.0,32.82,50,1977,2,0,0,3,15
3288.4,60.0,18.04,50,1977,2,0,0,3,15
3289.4,60.0,18.52,50,1977,2,0,0,3,15
3290.4,60.0,18.01,50,1977,2,0,0,3,15
3291.4,60.0,18.40,50,1977,2,0,0,3,15
3292.4,60.0,18.44,50,1977,2,0,0,3,15
3293.4,60.0,18.27,50,1977,2,0,0,3,15
3294.4,60.0,18.26,50,1977,2,0,0,3,15
3295.4,60.0,18.47,50,1977,2,0,0,3,15
3296.4,60.0,18.11,50,1977,2,0,0,3,15
3297.4,60.0,18.38,50,1977,2,0,0,3,15
3298.4,59.0,31.00,50,1977,2,0,0,3,15
3299.4,60.0,19.39,50,1977,2,0,0,3,15
3300.4,59.0,30.76,50,1977,2,0,0,3,15
3301.4,60.0,19.06,50,1977,2,0,0,3,15
3302.4,60.0,22.25,50,1977,2,0,0,3,15
3303.4,59.0,31.10,50,1977,2,0,0,3,15
3304.4,60.0,18.41,50,1977,2,0,0,3,15
3305.4,60.0,20.19,50,1977,2,0,0,3,15
3306.4,60.0,19.56,50,1977,2,0,0,3,15
3307.4,60.0,18.68,50,1977,2,0,0,3,15
3308.4,60.0,20.17,50,1977,2,0,0,3,15
3309.4,60.0,18.87,50,1977,2,0,0,3,15
3310.4,60.0,19.07,50,1977,2,0,0,3,15
3311.4,60.0,20.22,50,1977,2,0,0,3,15
3312.4,60.0,19.01,50,1977,2,0,0,3,15
3313.4,60.0,18.49,50,1977,2,0,0,3,15
3314.4,60.0,18.47,50,1977,2,0,0,3,15
3315.4,60.0,20.69,50,1977,2,0,0,3,15
3316.4,60.0,22.25,50,1977,2,0,0,3,15
3317.4,60.0,22.24,50,1977,2,0,0,3,15
3318.4,59.0,30.15,50,1977,2,0,0,3,15
3319.4,60.0,19.34,50,1977,2,0,0,3,15
3320.4,60.0,18.36,50,1977,2,0,0,3,15
3321.4,60.0,18.18,50,1977,2,0,0,3,15
3322.4,60.0,26.04,50,1977,2,0,0,3,15
3323.4,60.0,33.36,50,1977,2,0,0,3,15
3324.4,59.0,20.30,50,1977,2,0,0,3,15
3325.4,60.0,18.32,50,1977,2,0,0,3,15
3326.4,60.0,18.17,50,1977,2,0,0,3,15
3327.4,60.0,18.23,50,1977,2,0,0,3,15
3328.4,60.0,18.48,50,1977,2,0,0,3,15
3329.4,60.0,18.48,50,1977,2,0,0,3,15
3330.4,60.0,18.15,50,1977,2,0,0,3,15
3331.4,60.0,18.56,50,1977,2,0,0,3,15
3332.4,60.0,18.26,50,1977,2,0,0,3,15
3333.4,60.0,19.71,50,1977,2,0,0,3,15
3334.4,60.0,18.09,50,1977,2,0,0,3,15
3335.4,60.0,18.07,50,1977,2,0,0,3,15
3336.4,60.0,18.83,50,1977,2,0,0,3,15
3337.4,60.0,18.42,50,1977,2,0,0,3,15
3338.4,60.0,18.50,50,1977,2,0,0,3,15
3339.5,60.0,18.21,50,1977,2,0,0,3,15
3340.5,59.0,28.75,50,1977,2,0,0,3,15
3341.5,60.0,18.06,50,1977,2,0,0,3,15
3342.5,60.0,17.91,50,1977,2,0,0,3,15
3343.5,60.0,18.96,50,1977,2,0,0,3,15
3344.5,60.0,19.13,50,1977,2,0,0,3,15
3345.5,60.0,19.04,50,1977,2,0,0,3,15
3346.5,60.0,19.34,50,1977,2,0,0,3,15
3347.5,60.0,18.62,50,1977,2,0,0,3,15
3348.5,60.0,18.11,50,1977,2,0,0,3,15
3349.5,60.0,17.96,50,1977,2,0,0,3,15
3350.5,60.0,18.15,50,1977,2,0,0,3,15
3351.5,60.0,18.36,50,1977,2,0,0,3,15
3352.5,60.0,18.36,50,1977,2,0,0,3,15
3353.5,60.0,19.44,50,1977,2,0,0,3,15
3354.5,60.0,18.79,50,1977,2,0,0,3,15
3355.5,60.0,19.14,50,1977,2,0,0,3,15
3356.5,60.0,22.71,50,1977,2,0,0,3,15
3357.5,60.0,18.52,50,1977,2,0,0,3,15
3358.5,60.0,21.10,50,1977,2,0,0,3,15
3359.5,60.0,18.60,50,1977,2,0,0,3,15
3360.5,60.0,19.00,50,1977,2,0,0,3,15
3361.5,60.0,18.73,50,1977,2,0,0,3,15
3362.5,60.0,18.98,50,1977,2,0,0,3,15
3363.5,60.0,18.74,50,1977,2,0,0,3,15
3364.5,60.0,18.97,50,1977,2,0,0,3,15
3365.5,60.0,18.25,50,1977,2,0,0,3,15
3366.5,60.0,18.29,50,1977,2,0,0,3,15
3367.5,60.0,18.45,50,1977,2,0,0,3,15
3368.5,60.0,18.06,50,1977,2,0,0,3,15
3369.5,60.0,18.54,50,1977,2,0,0,3,15
3370.5,60.0,19.13,50,1977,2,0,0,3,15
3371.5,60.0,19.21,50,1977,2,0,0,3,15
3372.5,60.0,19.06,50,1977,2,0,0,3,15
3373.5,60.0,18.99,50,1977,2,0,0,3,15
3374.5,60.0,18.33,50,1977,2,0,0,3,15
3375.5,60.0,18.34,50,1977,2,0,0,3,15
3376.5,60.0,18.29,50,1977,2,0,0,3,15
3377.5,60.0,18.20,50,1977,2,0,0,3,15
3378.5,60.0,18.01,50,1977,2,0,0,3,15
3379.5,60.0,18.06,50,1977,2,0,0,3,15
3380.5,60.0,18.44,50,1977,2,0,0,3,15
3381.5,60.0,18.61,50,1977,2,0,0,3,15
3382.5,60.0,18.75,50,1977,2,0,0,3,15
3383.5,60.0,19.07,50,1977,2,0,0,3,15
3384.5,60.0,18.62,50,1977,2,0,0,3,15
3385.5,60.0,18.92,50,1977,2,0,0,3,15
3386.5,59.0,29.37,50,1977,2,0,0,3,15
3387.5,60.0,18.54,50,1977,2,0,0,3,15
3388.5,60.0,20.07,50,1977,2,0,0,3,15
3389.5,60.0,18.64,50,1977,2,0,0,3,15
3390.5,60.0,18.10,50,1977,2,0,0,3,15
3391.5,60.0,18.34,50,1977,2,0,0,3,15
3392.5,60.0,18.82,50,1977,2,0,0,3,15
3393.5,60.0,21.47,50,1977,2,0,0,3,15
3394.5,60.0,18.50,50,1977,2,0,0,3,15
3395.5,60.0,18.35,50,1977,2,0,0,3,15
3396.5,60.0,18.42,50,1977,2,0,0,3,15
3397.5,60.0,18.56,50,1977,2,0,0,3,15
3398.5,60.0,18.16,50,1977,2,0,0,3,15
3399.5,60.0,18.09,50,1977,2,0,0,3,15
3400.5,60.0,18.56,50,1977,2,0,0,3,15
3401.5,60.0,18.59,50,1977,2,0,0,3,15
3402.5,60.0,19.06,50,1977,2,0,0,3,15
3403.5,60.0,18.99,50,1977,2,0,0,3,15
3404.5,60.0,18.31,50,1977,2,0,0,3,15
3405.5,60.0,18.55,50,1977,2,0,0,3,15
3406.5,60.0,18.65,50,1977,2,0,0,3,15
3407.5,60.0,18.52,50,1977,2,0,0,3,15
3408.5,60.0,18.17,50,1977,2,0,0,3,15
3409.5,60.0,19.04,50,1977,2,0,0,3,15
3410.5,60.0,18.78,50,1977,2,0,0,3,15
3411.5,60.0,18.30,50,1977,2,0,0,3,15
3412.5,59.0,31.33,50,1977,2,0,0,3,15
3413.5,60.0,18.43,50,1977,2,0,0,3,15
3414.5,60.0,18.64,50,1977,2,0,0,3,15
3415.5,59.0,30.52,50,1977,2,0,0,3,15
3416.5,60.0,19.25,50,1977,2,0,0,3,15
3417.5,60.0,20.32,50,1977,2,0,0,3,15
3418.5,60.0,21.37,50,1977,2,0,0,3,15
3419.5,60.0,19.48,50,1977,2,0,0,3,15
3420.5,60.0,18.40,50,1977,2,0,0,3,15
3421.5,60.0,20.79,50,1977,2,0,0,3,15
3422.5,60.0,19.89,50,1977,2,0,0,3,15
3423.5,60.0,19.21,50,1977,2,0,0,3,15
3424.5,60.0,19.20,50,1977,2,0,0,3,15
3425.5,60.0,19.17,50,1977,2,0,0,3,15
3426.5,60.0,19.71,50,1977,2,0,0,3,15
3427.5,60.0,19.96,50,1977,2,0,0,3,15
3428.5,60.0,20.65,50,1977,2,0,0,3,15
3429.5,60.0,19.22,50,1977,2,0,0,3,15
3430.5,60.0,18.91,50,1977,2,0,0,3,15
3431.5,60.0,21.26,50,1977,2,0,0,3,15
3432.5,60.0,20.21,50,1977,2,0,0,3,15
3433.5,60.0,21.04,50,1977,2,0,0,3,15
3434.5,60.0,19.33,50,1977,2,0,0,3,15
3435.5,60.0,19.57,50,1977,2,0,0,3,15
3436.5,60.0,19.92,50,1977,2,0,0,3,15
3437.5,60.0,20.82,50,1977,2,0,0,3,15
3438.5,60.0,18.05,50,1977,2,0,0,3,15
3439.5,60.0,21.34,50,1977,2,0,0,3,15
3440.5,60.0,18.29,50,1977,2,0,0,3,15
3441.5,60.0,18.43,50,1977,2,0,0,3,15
3442.5,60.0,19.75,50,1977,2,0,0,3,15
3443.5,60.0,21.19,50,1977,2,0,0,3,15
3444.5,60.0,20.14,50,1977,2,0,0,3,15
3445.5,60.0,19.73,50,1977,2,0,0,3,15
3446.5,60.0,19.47,50,1977,2,0,0,3,15
3447.5,60.0,21.84,50,1977,2,0,0,3,15
3448.5,60.0,21.12,50,1977,2,0,0,3,15
3449.5,60.0,20.78,50,1977,2,0,0,3,15
3450.5,60.0,21.62,50,1977,2,0,0,3,15
3451.5,60.0,18.50,50,1977,2,0,0,3,15
3452.5,60.0,20.60,50,1977,2,0,0,3,15
3453.5,60.0,19.32,50,1977,2,0,0,3,15
3454.5,60.0,20.44,50,1977,2,0,0,3,15
3455.5,60.0,21.73,50,1977,2,0,0,3,15
3456.5,60.0,19.61,50,1977,2,0,0,3,15
3457.5,60.0,19.83,50,1977,2,0,0,3,15
3458.5,60.0,20.14,50,1977,2,0,0,3,15
3459.5,60.0,19.92,50,1977,2,0,0,3,15
3460.5,60.0,19.20,50,1977,2,0,0,3,15
3461.5,60.0,18.29,50,1977,2,0,0,3,15
3462.5,60.0,19.15,50,1977,2,0,0,3,15
3463.5,60.0,20.00,50,1977,2,0,0,3,15
3464.5,60.0,20.55,50,1977,2,0,0,3,15
3465.5,60.0,20.62,50,1977,2,0,0,3,15
3466.5,60.0,20.35,50,1977,2,0,0,3,15
3467.5,60.0,18.68,50,1977,2,0,0,3,15
3468.5,60.0,19.10,50,1977,2,0,0,3,15
3469.5,60.0,19.13,50,1977,2,0,0,3,15
